"","cg00000292","cg00002426","cg00003994","cg00005847","cg00007981","cg00008493","cg00008713","cg00009407","cg00011459","cg00012199","cg00012386","cg00012792","cg00013618","cg00014085","cg00015770","cg00016968","cg00019495","cg00020533","cg00021527","cg00022866","cg00024396","cg00024812","cg00025138","cg00025991","cg00027083","cg00029826","cg00029931","cg00030047","cg00031162","cg00032227","cg00033516","cg00033773","cg00034039","cg00035623","cg00037763","cg00037940","cg00040861","cg00040873","cg00041575","cg00043004","cg00044245","cg00047050","cg00047469","cg00050312","Class"
"TCGA-CN-4738-01","0.703005662841061","0.46784880297568","0.0880033989827106","0.435020468564753","0.0228626574097062","0.944718930479088","0.0742425336851778","0.0331969372003153","0.959307195491493","0.0423156050926439","0.0519431680920657","0.0701913157245432","0.857110911446513","0.0264777542318742","0","0.531271819934913","0.0973510511646255","0.901965674782899","0.0502347900074931","0.709076753437326","0.0782417485871702","0.0270721643121715","0.0134153181508457","0.500494860148061","0.00935382448532557","0.0598483942059862","0.0344206238504546","0.559934463189384","0.562096892775553","0.0125181065261381","0.0779327265665734","0.792970081724752","0.083102586282248","0.180926552043535","0.897429447660626","0.877382778945744","0.0344032564333608","0.109453502376974","0.545028006410187","0.151832084466917","0.0901815739255217","0.0544212185754351","0.0874052991832078","0.0515433181268643","Cancer"
"TCGA-CN-4739-01","0.480072083452344","0.540761653852565","0.274134950518221","0.593498067789526","0.0254082702656956","0.954338687972384","0.0432097484548896","0.0285119724122997","0.922716778584135","0.0406546476029795","0.0387443698350494","0.0690185746662824","0.591674359155665","0.0279886818435362","0.470946226836883","0.472486174000157","0.167385292917131","0.753730372728669","0.0376122694781444","0.370277668602325","0.0689810961490843","0.0253181293273549","0.0150489328600904","0.381075549601835","0.492722884709605","0.0383659071593102","0.0329558946615251","0.631546248480942","0.42307375701299","0.0116923686279188","0.0952358655565135","0.750097257073907","0.0915880856461809","0.0493938961062513","0.876828800907188","0.897014213445473","0.0359793982660677","0.133297559137308","0.174983802580537","0.166583075323069","0.236703262477504","0.0499941516820598","0.0702482076011049","0.0162469144699929","Cancer"
"TCGA-CN-4740-01","0.485171856076592","0.566163901616272","0.10235604383224","0.450850659939356","0.0211783382996472","0.930609042505567","0.0469401879452747","0.0339461686784415","0.931714679562008","0.0376692314158903","0.0578229296489491","0.0891334412352661","0.679400234940138","0.0357440782821646","0.486024372398117","0.527408168686761","0.197741572160469","0.888730604102252","0.0324772113623175","0.690198188843557","0.0410605929385175","0.026246912574972","0.0168141227503995","0.424088148211053","0.444251103270974","0.0392989845977417","0.378762073719453","0.565766358610848","0.458990221834057","0.0131752865335931","0.0827687594995136","0.689468304643105","0.0989872265217826","0.0774367471351367","0.840584903845331","0.941982334542451","0.0281056292934495","0.111125949260489","0.353311924488713","0.171482209912474","0.138184941629853","0.0535292069067019","0.0740447251323938","0.0884206120359723","Cancer"
"TCGA-CN-4741-01","0.626427727186043","0.302836899469537","0.758956531671369","0.800825435218745","0.0251901733241319","0.933668406853722","0.036878989353231","0.0233410038492547","0.939776393182578","0.0297711429206776","0.0351309152224666","0.0673278142288599","0.907011703999101","0.0206764008538776","0.608468126514461","0.3624766538288","0.325283182395122","0.919764407802261","0.0353317095203543","0.725769355857231","0.0489810012421765","0.0234560763822716","0.0167791333806983","0.621481251252123","0.536696634438931","0.051870579649505","0.0416475725888599","0.768373855970303","0.45667053017654","0.0135442406801157","0.0581751445384658","0.708632318347345","0.0934479352696409","0.128239149021998","0.894588249746058","0.898604109896121","0.0435422186744715","0.177924084191837","0.673615170679401","0.0666071867755829","0.265979134136457","0.0781232438438379","0.0749192283550617","0.0388450379758335","Cancer"
"TCGA-CN-4742-01","0.613063602777979","0.487317778097936","0.167657693380955","0.552513225612923","0.0229750784817755","0.961829218467366","0.0507087888889615","0.035142652331092","0.927618808152895","0.0501033310221768","0.0279112876430252","0.073977338983868","0.712934406185023","0.0316306106930622","0.397414968630406","0.519187063466759","0.311608637637575","0.811106282085747","0.025928692585115","0.620111969210361","0.0473205394594751","0.0275513400561171","0.0134386612510282","0.369328399724945","0.535024001840386","0.0561439227616216","0.433719255572317","0.61908506292402","0.555187797662869","0.0131790062961086","0.0472231739942526","0.718468635057068","0.0843646465618482","0.0649636819551354","0.903765916955513","0.891036552258385","0.0365463545814839","0.130232270120095","0.456301816084725","0.106394405648986","0.38740598187215","0.0494949754753889","0.0739971246302557","0.0408642495525204","Cancer"
"TCGA-CN-5355-01","0.651267618474714","0.550935462072003","0.396756782822966","0.587158919883408","0.0259504728972719","0.933122967294965","0.0658851805356099","0.0382593502182125","0.934921609761872","0.0378806131693525","0.0391923029369364","0.0895989625372609","0.79597498943693","0.0517247299800738","0.496981132185278","0.613384702562228","0.0886934056722378","0.849626478891276","0.0404808272996185","0.636495545550561","0.0455364758301806","0.0278224472162332","0.0168643968651778","0.507589710490253","0.485236507395571","0.0368576081762848","0.0323813130102159","0.540123721192239","0.466640675973879","0.013033348277303","0.0691057805927436","0.78679650236151","0.0910451649300522","0.0459911915770079","0.850911869144572","0.86080440686898","0.0375062391875845","0.109399007833914","0.332880107845908","0.131350939206119","0.36477254571819","0.0505414924761422","0.0915647156322121","0.0621882438525403","Cancer"
"TCGA-CN-5356-01","0.502924354681402","0.484690601765443","0.0243600314519785","0.44066691739298","0.0262608163514539","0.931039611523923","0.0544223700046878","0.037942747672367","0.924930000288013","0.0379100769272834","0.0478129791060042","0.0676333613730566","0.484337291380942","0.0311433068368786","0.443048084222246","0.467291584751984","0.191980122911166","0.398674023904227","0.03863269246248","0.344778615706068","0.33814342337621","0.0300430415881144","0.0172399367942663","0.353540708525696","0.494014168026467","0.0384007327790305","0.0326837693345594","0.554719687113074","0.330829711564435","0.0134467440983917","0.0705732506992259","0.716170483099194","0.0784473018612758","0.216763064521478","0.52581046745894","0.958143935242075","0.0319391926449712","0.121934783959881","0.358868768621473","0.18291448022609","0.148795736359858","0.0515233204497087","0.0823537907231154","0.0592971429730375","Cancer"
"TCGA-CN-5358-01","0.690516681327165","0.673656131439539","0.183542670423049","0.376417190036696","0.0179999805165993","0.955948357818819","0.0503004524962918","0.0395640199840828","0.94170681134517","0.0311975022204847","0.0399447970937084","0.0744455968834903","0.783179056329619","0.0584794582769061","0.211960502395227","0.738638286279176","0.330757766647907","0.805908337102347","0.0297187016668404","0.568588755986255","0.0544840489321275","0.0253328903028087","0.0151128498395255","0.515765016180953","0.240325547727498","0.0582690308535162","0.0374083844648674","0.45978121194541","0.626321903022065","0.012818588624401","0.131961542164107","0.801007535741561","0.0835280755943719","0.105673663960009","0.855234391263986","0.916174487961374","0.0348504327244715","0.150372500416374","0.405716683888085","0.159583197267126","0.153750331590808","0.0605017868353187","0.0771117588349414","0.0378697543244346","Cancer"
"TCGA-CN-5359-01","0.736412983396908","0.743901350019134","0.27951149202876","0.507177857910239","0.0390941867332666","0.936911664487361","0.0548267553600333","0.0300866102076731","0.937112563786163","0.0290349931788629","0.0416098001061296","0.0730059889847592","0.819876180741203","0.0338706767920569","0.138515222204611","0.663057416796745","0.202075959817443","0.872899060836405","0.0401359823073407","0.591460573204118","0.046626669324996","0.0312714500965458","0.0168774123757159","0.53364041583434","0.418446585557679","0.0413030175409244","0.0395398545105554","0.504696131020674","0.668205005329302","0.0141955022277241","0.107984480245562","0.826034842852421","0.0862837540212523","0.0527812034726925","0.832080035125867","0.958549811896335","0.0348358964584445","0.14865441809963","0.334291122663785","0.109673414215094","0.166084639655133","0.100683142347786","0.0757421379479138","0.0414005439258308","Cancer"
"TCGA-CN-5360-01","0.498679207970681","0.47481561068603","0.577648695751122","0.466908787347137","0.0315771049885501","0.934143670649185","0.05658428429491","0.0541144781396253","0.918548959298736","0.0422961874358694","0.0475653810474237","0.0881877902334706","0.494426289066228","0.0588677621145146","0.431141687869702","0.472939910476163","0.0963694272896754","0.897089561846894","0.0347289351047615","0.457953317276004","0.039628628643411","0.0331939486298725","0.0173837016576152","0.457117577653985","0.424078503394997","0.0486046283559504","0.0454447158312921","0.590867873645795","0.492044029287271","0.0186366815899301","0.118807405890294","0.770058880840996","0.133982347524825","0.12745319876843","0.845461704417232","0.849230923746247","0.0375490919850901","0.152371495099937","0.290237202353568","0.115631325865589","0.177754776165068","0.0539482502606309","0.0720419613288242","0.0512542447358416","Cancer"
"TCGA-CN-5361-01","0.597259021633069","0.528559186203877","0.4723702425081","0.700943698008436","0.0325860841212116","0.93282372537383","0.064540265856155","0.0279799698808842","0.940027314502417","0.0386682843243552","0.0503064367348673","0.0580746709020708","0.807726817934854","0.0618815560944644","0.0610428724037225","0.681065931947304","0.166293232725049","0.853646638224429","0.0467165846733942","0.713289459780552","0.0404762595244124","0.0311344596465571","0.0173793096022265","0.546193373091543","0.482963379681537","0.0429302393023019","0.0404087928515811","0.614173539573305","0.663713914744537","0.0137229979439345","0.0652587149609856","0.823801878499316","0.0996479506313687","0.0377065943348958","0.840867226383262","0.93834248416554","0.0387137761377416","0.110219079635195","0.597427554382804","0.119101326260606","0.138136595284715","0.0565795625779071","0.0844914732302709","0.0358915685922716","Cancer"
"TCGA-CN-5363-01","0.786644717896788","0.600937754749919","0.31518911836768","0.487759107285532","0.0185585602724519","0.939015732145239","0.0518193986633981","0.0331674955587924","0.939906566155066","0.0233137544740741","0.0395996608201234","0.0721354985929081","0.746790467047369","0.0355257810538149","0.371594947684268","0.744138939483311","0.158348580182299","0.921119315417813","0.043718228562019","0.712449851074556","0.165516934875092","0.0246177730286658","0.0167079592831499","0.562653300155069","0.488257857601608","0.0375486772756528","0.0435600869420745","0.598701112479049","0.669034080835767","0.0182561107477287","0.0569385876766343","0.830880009554961","0.125170266726838","0.312287989963296","0.862072035752903","0.923413514712894","0.0404393267734019","0.347309739289031","0.488430139079413","0.12901910937615","0.353591602976322","0.0618474843298918","0.0880108519014171","0.0275592895002881","Cancer"
"TCGA-CN-5364-01","0.575878280137301","0.516626792980279","0.412263609766307","0.502580270314647","0.025967751817075","0.936458498288317","0.0608823177990735","0.0388220023515646","0.928311423125611","0.0505887640690535","0.0594863059140626","0.0806452870465813","0.594920763341865","0.0529462011214106","0.35182837902267","0.567731518152252","0.205454826012267","0.8997185942364","0.0468663072699434","0.602639824940176","0.0581738131766366","0.0359717501480093","0.0178385516755241","0.390581765548847","0.459943092286736","0.0431433675540895","0.0361948645346052","0.589573860018928","0.454423057787693","0.013134495556073","0.0734503599621013","0.76532913412875","0.116970912367302","0.0584781289989306","0.885906285856761","0.934310329541527","0.0342822388798756","0.105495100536857","0.321787735832731","0.0859163816897264","0.11244536441203","0.0489341618931224","0.100411131128112","0.0443791689261045","Cancer"
"TCGA-CN-5365-01","0.791234102473464","0.577324461560931","0.00332057608333075","0.428338744908601","0.0256529326074698","0.934742984240382","0.0572075268752501","0.0331152283536351","0.935544372358795","0.031788117062093","0.046147811389677","0.0703210983809412","0.834473408512677","0.0536303235013725","0.166893757658865","0.573161633755266","0.209987373624464","0.743176792889269","0.0365289581584246","0.734027996918364","0.0530363534072125","0.0312478688288743","0.0174535216305764","0.546524325397307","0.504428127004569","0.0440605819493684","0.0320477352888257","0.648039399074714","0.704731564779203","0.0138335622080592","0.0899514808946986","0.784548374139549","0.109808106435578","0.141705577434297","0.879274075467678","0.937319436730051","0.0392483936027891","0.164154775311937","0.47980758673327","0.150446836483761","0.509749738121778","0.068970978238612","0.105117895673731","0.0587754899138736","Cancer"
"TCGA-CN-5366-01","0.707440621566668","0.509100666325223","0.358716959318388","0.453656316463259","0.0299757156179048","0.929737210805667","0.0409239488673723","0.0385382671672696","0.929075371741248","0.0332662893390015","0.0397994929320074","0.0927389522629547","0.859888419774938","0.0665493052869432","0.44228175419018","0.663363533233691","0.441001438714704","0.901587856147113","0.051002212484363","0.649884151534245","0.222074165250625","0.0322733674847171","0.0177571031597873","0.558027201188066","0.46057549132215","0.0394919825244662","0.0388138535329759","0.606720181323613","0.741047450940906","0.0128176999152924","0.0837428013388934","0.798947416846198","0.10481323016836","0.0777706617523607","0.862238697590339","0.957042543121307","0.0364645049123443","0.205873699334826","0.571905777401273","0.468936194896966","0.372276658367657","0.0578226045030547","0.0893104276087179","0.0397333955522555","Cancer"
"TCGA-CN-5367-01","0.627409018585754","0.542149382387836","0.486853329086096","0.402998888322017","0.0263965064025005","0.93735171217679","0.0528682902023505","0.0341793917342902","0.944839449345982","0.0327514522780848","0.0603802024433609","0.0827721819986104","0.86749754852653","0.0511853113043404","0.319216265959161","0.651700847875065","0.223578522375158","0.926832096149436","0.0381020913017771","0.709843586672424","0.0519565477097176","0.0290247167362291","0.0172710373580162","0.548606835427367","0.608783740075992","0.041431379266066","0.368575833229771","0.633770563154579","0.721834911220051","0.0141919229536759","0.0679188670093103","0.815471170307594","0.100096867167979","0.0459430068987049","0.883566219774248","0.946773291010504","0.0405513437046358","0.184711668670296","0.447763860114716","0.211030270530454","0.268067213458949","0.0715183272680164","0.103160264058262","0.0361510199632852","Cancer"
"TCGA-CN-5369-01","0.706373988721363","0.646504642415611","0.169832269668957","0.403899062719031","0.0271915506540289","0.929381425058526","0.0446434809407646","0.0341459900766463","0.940065956914775","0.0271373846269987","0.0592514743728081","0.0894263031626421","0.783790521461361","0.0425751665601529","0.324364084663424","0.608855691289705","0.295170593603647","0.84427322471089","0.0405941888562043","0.538475013548362","0.0457722777400294","0.0324855975922879","0.017308074012741","0.522034487387857","0.355745857669067","0.0404205198046161","0.440994875535213","0.498419700629903","0.622201853815085","0.0141704603442273","0.103332977390849","0.78948052948662","0.0974403219141514","0.048419394053674","0.788417993264755","0.914358762365675","0.0453033371625103","0.158975939943911","0.252539626965042","0.155977915392575","0.28649182987175","0.0763665079742888","0.0847289454762699","0.0568817622552295","Cancer"
"TCGA-CN-5370-01","0.654021062963226","0.487227248969778","0.117820302889847","0.53873582114455","0.024262064242869","0.958783754290773","0.0422831035544315","0.0330500403490712","0.922426404657421","0.0129807247690678","0.0382444348048871","0.0795365634848875","0.846212968453805","0.0659277474844588","0.516459083772336","0.506132850590774","0.255620461759731","0.857217873532008","0.0304736361621498","0.699492902283635","0.0463237287670801","0.0244122668372263","0.0207600501838217","0.414466658209185","0.555730094358834","0.0408084453563694","0.0157991910169653","0.570654138905528","0.54872736114999","0.0127499875150094","0.0646476446481267","0.819871746026163","0.0878223149011506","0.284467321291014","0.877770700179024","0.959663118084991","0.0275824491053944","0.177956763159878","0.333740228026534","0.100699266491928","0.470000474779957","0.0521621111631202","0.0885737250269777","0.0354286974461248","Cancer"
"TCGA-CN-5373-01","0.577558138571222","0.568456603997927","0.336156039562318","0.559498108007772","0.0225120217388381","0.935079137463968","0.0455919874057858","0.0312843930089471","0.936159744941056","0.0261105158869986","0.0507682332984808","0.071396544017085","0.848693491373672","0.0714660579618212","0.410835292706181","0.612014188756439","0.195975834494437","0.836640799487064","0.0360153692316325","0.740703477193674","0.0462721921845083","0.0281199559630519","0.0170040070705366","0.530764101581269","0.474391532094338","0.0423851990381752","0.432093829710873","0.61967855404277","0.689292135453156","0.0122666926528185","0.0684924057460664","0.806082492781658","0.0910053689630805","0.0496092943332268","0.88380882164481","0.962952930982137","0.0342452940708543","0.117486343097236","0.353202478713903","0.099939266885289","0.469460605815458","0.0577598050045535","0.091530622027507","0.0393974046650398","Cancer"
"TCGA-CN-5374-01","0.631655437311155","0.47947699665485","0.197732544191217","0.573202386602793","0.0257787982894466","0.934686957270323","0.0591841314438285","0.0362369182751123","0.927422464092383","0.0402731415371105","0.0502285113657023","0.0900076554866724","0.553295847859765","0.0597140819647694","0.127113150618759","0.742846071630937","0.163686147940741","0.890665047265698","0.0444684071895787","0.714870240973074","0.0932656399990329","0.0314088892777076","0.0173299734926764","0.619298840618187","0.470280312349314","0.0446968961151809","0.401734840863944","0.707343907902872","0.54881747114453","0.0138235091054579","0.130289415638888","0.760020627400635","0.109520906361368","0.294960214175517","0.541897438122599","0.951898953277147","0.0455897129913379","0.204088105231429","0.172742524576691","0.175733915970878","0.136958593568601","0.0750027570010004","0.0911068483492536","0.0545628904308071","Cancer"
"TCGA-CN-6010-01","0.657920780561585","0.463161250717792","0.296395922086543","0.635402152396743","0.0217051147808689","0.918969963668869","0.0631725643819993","0.0431477386667875","0.951257614679025","0.0395792064893275","0.0482582984260371","0.0827212605706383","0.809281319200245","0.0455974056872865","0.584698357099412","0.484205082382932","0.226809282354624","0.827625429872581","0.0537061424671108","0.642291614257321","0.0516529835775596","0.0280205303035061","0.0135923804375064","0.655410131245142","0.525370896831498","0.0930776801206616","0.0270347146775231","0.660242332443148","0.677567507849296","0.0158476775219703","0.0922496194801906","0.716683780880579","0.0876057836005402","0.043840505160511","0.875063870945608","0.927670706909194","0.0272063979268592","0.192890037967725","0.36026398119349","0.229377693993341","0.190950454265469","0.0581418355466722","0.096288459575305","0.0581348020099682","Cancer"
"TCGA-CN-6011-01","0.725856933898649","0.36353077581336","0.614403293417642","0.732695287918609","0.0266398148245756","0.899018000900878","0.0471191188004843","0.0384813228443125","0.900695413077102","0.0344357719890525","0.0545981507820705","0.0827310803929769","0.909279628444883","0.0520417306597063","0.0625446353534539","0.53006401785925","0.175915956876581","0.511969829185593","0.0465085738964131","0.762472681245838","0.043887213162339","0.0270005826167339","0.0125484037092606","0.591178020990115","0.564860470734191","0.0370246602317271","0.0295851711916142","0.759044862239045","0.647494939711951","0.0164607502823933","0.0504847516739937","0.800154051877521","0.0884286213029226","0.0401361176725316","0.913171170627798","0.937740404823372","0.031232991814103","0.083879776023959","0.72383008814307","0.0981280540561483","0.0863258628034038","0.0591337956935254","0.0881531788138961","0.0260353513308844","Cancer"
"TCGA-CN-6012-01","0.587768148869741","0.568659461705346","0.0833494172026354","0.680421181232523","0.0229034325520329","0.952256400221976","0.0488971486636605","0.027285026355836","0.890318631666864","0.0341117232924215","0.0322085591774112","0.0698892464630541","0.752381944548068","0.0433135428805746","0.564693962299373","0.56234159216719","0.150168461042844","0.883805233596011","0.0426102573337499","0.59321760895041","0.0818249287565091","0.0331644326067723","0.0176281073359705","0.573617998406281","0.280737308831075","0.0358018833471739","0.0299459005534625","0.637605769120486","0.627204629376212","0.0145050221465455","0.107370894599237","0.77882444789868","0.0888954834356848","0.0437686666506197","0.816004906452243","0.896509609431868","0.0378669884395152","0.132847261112228","0.501603834009129","0.103314351981315","0.170526588111584","0.0806116433647461","0.0710085014772036","0.0228825056016084","Cancer"
"TCGA-CN-6013-01","0.405692046966748","0.591610678227453","0.403225235155928","0.555933623131602","0.0286313380288953","0.958279190336588","0.0494557988340618","0.036761071816052","0.920585227916326","0.0418525521695479","0.0563127223965621","0.0803472627425366","0.677542082844841","0.0410684909661678","0.465047001752196","0.630917540546333","0.170527479916971","0.858922101436052","0.0455986475553351","0.649011366748494","0.0529635277334679","0.0267585700583633","0.0184189485202442","0.384063379518502","0.405164413094141","0.040727453693458","0.0336539824774489","0.632634904614108","0.487394363582134","0.0161090898466747","0.11883393765598","0.60657741859292","0.095381676162773","0.0661652643203699","0.406873773472179","0.871482109184547","0.0429908724577989","0.163896055948634","0.153707429739119","0.14630958330803","0.405522495455702","0.0761420405224887","0.0996714543032228","0.0589383587550072","Cancer"
"TCGA-CN-6016-01","0.55504971671305","0.483300172750485","0.350396147778543","0.42595789534245","0.020247453064483","0.964899959182495","0.049095058247902","0.0295393138261228","0.947844841271472","0.0399070533965727","0.037525248189796","0.0762927838026268","0.882656717811991","0.0245908680590484","0.341923501213698","0.669962190232307","0.270431162448301","0.921043859061473","0.0383091668825673","0.574238504985352","0.204405766612534","0.0255723389216451","0.0172543507356597","0.413064340850648","0.476232858119512","0.0401635332086885","0.0303160376148058","0.540375590199926","0.532482007127446","0.0153120746549427","0.062848405205593","0.713983192207309","0.0945961699513725","0.069632633149265","0.875758871744992","0.930623236981588","0.0323301935479025","0.199886025854349","0.688959747722243","0.142442291036659","0.219584529346057","0.0453259219204605","0.0808564420074406","0.0364193600454668","Cancer"
"TCGA-CN-6017-01","0.653943797821139","0.696084382662442","0.139589881314758","0.284104111590893","0.0211869117860425","0.944002993869369","0.0789500342741384","0.0371231204401815","0.860531454556062","0.0352814038075851","0.0396888147170266","0.0596768243027724","0.558069704485886","0.0357770282873798","0.280276401369753","0.691339565531694","0.181701875346429","0.830862595420773","0.0406715019342742","0.416384685141595","0.063201609973189","0.0256763123980698","0.0103918906385462","0.51516329328089","0.391773183589146","0.0363455725583949","0.0327180338176208","0.501967379935324","0.555212263390905","0.0154538447881107","0.138507110631148","0.748118521465276","0.100855083199124","0.0820820827209261","0.843264437940161","0.920784344331181","0.0423474069389858","0.240266905675392","0.259500116433614","0.354862630723325","0.265145226090294","0.0810079674214015","0.0722843975725381","0.0386989420593892","Cancer"
"TCGA-CV-5430-11","0.671464318877617","0.51476524113024","0.126931465702031","0.406995167599227","0.0290163436938839","0.9490826798024","0.0593929567187178","0.0333982147208184","0.916127066602642","0.0344211563031635","0.0405948535846359","0.0699106112731715","0.865646679642245","0.0542248309393819","0.161069909996497","0.435248656028745","0.212394838646772","0.915136879989566","0.0426606028176542","0.807936818679164","0.0922484612945382","0.0357560925960139","0.0154928311774377","0.720827944375117","0.123033313588614","0.0411651146883266","0.038551257999192","0.713110110069664","0.453500234754929","0.0140783022240663","0.0625123066089723","0.640901831073559","0.107122194796442","0.0587878816984199","0.903251309787966","0.961640514526949","0.0471061805840404","0.126321630762502","0.729477387883924","0.162142610438344","0.194720057141572","0.0546295142610283","0.105811342142493","0.0447084103158023","Normal"
"TCGA-CV-5431-11","0.586533352529392","0.414091389190091","0.098001743354529","0.288703233435996","0.0319659090546278","0.924109244946068","0.0721835607100376","0.0466745611669538","0.914191196260257","0.0405923537186261","0.0616805039461894","0.104494843627274","0.870494384876546","0.0780278695099767","0.194051410423184","0.466283879382492","0.16877455140673","0.929673344835821","0.0551921801401677","0.717931609683926","0.0724794750735751","0.0295035967210505","0.0186629496943142","0.659043359540933","0.153446840664795","0.0435521290901702","0.0805112736184428","0.632728281339136","0.474444278519415","0.0158937953433093","0.0788888156941687","0.652943257824607","0.130349747806059","0.0631762315652588","0.868955458055343","0.920517322012668","0.0429110142970211","0.131580425437331","0.6595940531427","0.112032764287336","0.161138787969088","0.0671346876122494","0.117794537265846","0.0494789629427734","Normal"
"TCGA-CV-5432-11","0.595313833560928","0.563854622776063","0.190996707820823","0.464594650017435","0.0278738991378169","0.936051757140686","0.0802269652512698","0.0279899474347913","0.953011417561442","0.0401484692819357","0.047618618230884","0.0908185049154124","0.809025017742407","0.0441045729476122","0.223158237897133","0.51068878802412","0.261487253047724","0.933381746831429","0.0304293706002065","0.672743834801639","0.0466519134357897","0.0272399532139638","0.0166116764852892","0.60890117059092","0.250101802521054","0.0386022362294286","0.0204489516282832","0.584827220675387","0.506572701815609","0.0161653413541668","0.100653580199256","0.629878407471507","0.122972360718788","0.0435762605487413","0.858348119106438","0.938742872937658","0.0340579913691594","0.129873298855884","0.572690852316196","0.159554879048804","0.227165211830698","0.0618007596920486","0.0894009542005598","0.0391149817595655","Normal"
"TCGA-CV-5434-11","0.633373458974798","0.478750571112947","0.12680334028578","0.294464926736899","0.0241915642597166","0.95099586125022","0.0481734892744878","0.0372484874102448","0.925520273393153","0.0380502475155836","0.0679732924438018","0.0927576670210993","0.828449778979517","0.0475900747462774","0.215538979740234","0.495906502244164","0.175271232550031","0.878380350833032","0.034451297816521","0.57822974286033","0.0650797396918578","0.0364536977330701","0.0158621476953942","0.627139549789806","0.39716990407987","0.0519669360917918","0.0282836863345479","0.478313330225133","0.563641987435925","0.0140544369578008","0.100780895718399","0.725980762001828","0.137140680836107","0.0501813437797901","0.863631190964871","0.909355428615721","0.0317419033770186","0.181590208500569","0.571584088707477","0.21555106025909","0.211382046986971","0.0423969601027728","0.11586449836036","0.051215714931077","Normal"
"TCGA-CV-5435-11","0.685932627914742","0.502663916208321","0.156718154053981","0.311531588532862","0.0269247011343702","0.929336945413708","0.0676843444204347","0.0344040113998436","0.940000620633048","0.0363207947216826","0.0528615140432028","0.0926360364081456","0.832057949299386","0.0305770676358446","0.194384004018839","0.510475186876831","0.138074596209974","0.928214872074308","0.0396037992904988","0.657206758413017","0.078648711304382","0.0290434081055183","0.0157172764454126","0.632598145359358","0.235906172935077","0.0430991489532194","0.0220822077251883","0.568143469264346","0.542307592071822","0.0100216881667758","0.114238422118401","0.715017067560032","0.121652604937973","0.0729304440454713","0.832248755318644","0.913995555121883","0.035458131946732","0.146776810232984","0.57499388518021","0.0930048192416156","0.209268194171741","0.0595864293001931","0.0986062348178552","0.0571199769895182","Normal"
"TCGA-CV-5436-11","0.571833680769397","0.36728661478253","0.0795555540709615","0.292642796507009","0.0261001633192214","0.956179754141204","0.055751741579339","0.0287292553794855","0.932040617461749","0.0441263232123694","0.054510254252798","0.0770573833026071","0.889621773774988","0.0460534007153488","0.125185208192734","0.462757534944752","0.283540817004348","0.94477763220238","0.0324741734552026","0.68695334125705","0.0922532741555388","0.0263609282854988","0.0158273868973236","0.681770499122694","0.0177300759100097","0.0452334911141753","0.079397262283162","0.5616866792924","0.594046085255","0.011649254405776","0.0420260600970556","0.604120896509379","0.102260006938307","0.063674018950766","0.914832868865142","0.943721190864868","0.0348734519903446","0.109389101354877","0.77669577300478","0.143346282005104","0.133327804790231","0.0728652816942575","0.0915818676492052","0.0418951510143889","Normal"
"TCGA-CV-5439-11","0.534095437161906","0.499090526346713","0.0667668351871769","0.32005113247265","0.0295212478561136","0.954908049140435","0.0672001947889262","0.0404030697300848","0.915817873838013","0.0383549018073884","0.0512649272316826","0.0849360637958057","0.88974103358867","0.0611843677514782","0.129231293765319","0.586733785493988","0.335635546473001","0.902112969515203","0.0563962749747049","0.619732614763841","0.0952020324154591","0.039089455950682","0.0208697169124974","0.633587935942162","0.04092318765364","0.0588971080479633","0.0311657006728163","0.506028320610789","0.495981075354995","0.0128321647550751","0.0423201322365659","0.696269577229547","0.103666484220449","0.0921422385746254","0.873249753607867","0.903271500939413","0.0455938640581433","0.128779858535267","0.690931329146741","0.184901298550574","0.148676608589301","0.054339398642826","0.110344572801504","0.0583570988425165","Normal"
"TCGA-CV-5440-11","0.690279468263153","0.559458031983936","0.106349341199958","0.313723871528071","0.0280433230192026","0.931388183969594","0.0698618139746135","0.0427088892494007","0.933482792737025","0.0429272085122646","0.0627336216129574","0.102539425666164","0.846426046099119","0.0640496994389709","0.194491845480114","0.575198975039605","0.294780389386188","0.929934605752807","0.0537615623139122","0.651005506102777","0.0851820357245396","0.0367696178820386","0.0166237610009732","0.625945320377757","0.177811185589728","0.0525877795449126","0.082748053278886","0.529956103710372","0.556812442026283","0.016541623083206","0.080494215270315","0.664362458689315","0.128634548258101","0.064438460270758","0.861349557413164","0.916638522098717","0.0350638328672431","0.141520186884044","0.602373122809176","0.159112339985841","0.18390970326998","0.0663599458204232","0.106471692199015","0.0561364149978346","Normal"
"TCGA-CV-5441-11","0.736327163461489","0.608439724736751","0.164632972655655","0.4039426323582","0.0227385600315604","0.952892511176369","0.0484264093196674","0.0334941275904339","0.936097229304842","0.0367738454853649","0.0368729469576655","0.0775980202390633","0.778010251494907","0.0476437475635609","0.215655433706554","0.580435984060857","0.187663644251231","0.86793487327695","0.0443036065562168","0.574247695896126","0.0826056676264344","0.0278425621448918","0.0155754468252118","0.596244169299422","0.287440827925634","0.0463487406415585","0.0846019604490265","0.523355653776539","0.567145276415237","0.0113424006333429","0.11174458822444","0.721556478336595","0.0940666601942977","0.069412597737489","0.859355342680007","0.901553661019862","0.0379857172842187","0.161676931734713","0.519802793800961","0.189833390362958","0.234726780620772","0.0488061735611251","0.0884745909876323","0.0444875841534857","Normal"
